transaction_id,customer_id,amount,merchant,merchant_category,location,country,device_id,ip_address,browser,timestamp,is_fraud,fraud_scenario,is_synthetic,risk_notes
SYN-TX-NORM-403F1F798F,SYN-CUST-00035,181.08,Chipotle Mexican Grill (Synthetic),dining,"Chicago, IL",US,SYN-DEV-00231-2C6C74,198.51.102.48,Edge 128.0 (Windows 11),2026-09-10T06:30:11.331981+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-48ABC8AF43,SYN-CUST-00080,180.53,Amazon Marketplace Online (Synthetic),ecommerce,"New York, NY",US,SYN-DEV-00010-7636B9,198.51.100.226,Chrome Mobile 128.0 (Android 14),2026-09-10T06:33:02.096897+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-5FBD30B04E,SYN-CUST-00245,115.24,Amazon Marketplace Online (Synthetic),ecommerce,"San Francisco, CA",US,SYN-DEV-00168-E05AFF,198.51.101.18,Chrome Mobile 128.0 (Android 14),2026-09-10T06:35:29.192285+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-256C454A45,SYN-CUST-00098,122.3,Starbucks Coffee #1042 (Synthetic),dining,Berlin,DE,SYN-DEV-00629-719265,192.0.2.30,Chrome Mobile 128.0 (Android 14),2026-09-10T06:35:55.551514+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-88BE701005,SYN-CUST-00080,111.07,Shell Express Fuel (Synthetic),fuel_dispenser,"New York, NY",US,SYN-DEV-00176-6A32F4,198.51.100.228,Chrome Mobile 128.0 (Android 14),2026-09-10T06:36:50.816884+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-18EB6114CF,SYN-CUST-00238,110.03,Chipotle Mexican Grill (Synthetic),dining,"Toronto, ON",CA,SYN-DEV-00188-E90617,198.18.0.17,Chrome Mobile 128.0 (Android 14),2026-09-10T06:37:31.015518+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-7D0C198259,SYN-CUST-00173,95.27,Netflix Subscription Service (Synthetic),digital_goods,"San Francisco, CA",US,SYN-DEV-00306-D458C6,198.51.101.16,Chrome Mobile 128.0 (Android 14),2026-09-10T06:39:31.617003+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-442B53CCD0,SYN-CUST-00154,70.73,Target Superstore #482 (Synthetic),retail,"Austin, TX",US,SYN-DEV-00044-3DFF7B,198.51.103.146,Firefox 130.0 (Linux x86_64),2026-09-10T06:39:58.506636+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-EE0416B639,SYN-CUST-00142,30.21,Target Superstore #482 (Synthetic),retail,"Sydney, NSW",AU,SYN-DEV-00601-95BF69,198.19.0.98,Firefox 130.0 (Windows 10),2026-09-10T06:40:52.030988+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-3277444B38,SYN-CUST-00152,167.72,Amazon Marketplace Online (Synthetic),ecommerce,"Chicago, IL",US,SYN-DEV-00684-2240C5,198.51.102.42,Samsung Internet 25.0 (Android 14),2026-09-10T06:41:12.371241+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-2C11D02493,SYN-CUST-00242,201.75,Nike Town Global (Synthetic),apparel,Manchester,GB,SYN-DEV-00562-3E1314,203.0.114.152,Edge 128.0 (Windows 11),2026-09-10T06:42:25.133434+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-27074783F4,SYN-CUST-00117,135.35,Uber Rides & Eats (Synthetic),transportation,"Sydney, NSW",AU,SYN-DEV-00013-472BF8,198.19.0.38,Firefox 130.0 (Windows 10),2026-09-10T06:42:53.824970+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-6F9B77A97A,SYN-CUST-00099,44.92,Amazon Marketplace Online (Synthetic),ecommerce,Paris,FR,SYN-DEV-00375-6AA9DE,192.0.4.80,Safari 17.5 (macOS Sonoma),2026-09-10T06:46:48.717542+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-E01367D794,SYN-CUST-00147,84.74,Chipotle Mexican Grill (Synthetic),dining,"New York, NY",US,SYN-DEV-00021-6AA6D4,198.51.100.137,Brave 1.69 (macOS),2026-09-10T06:47:32.841919+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-65691A0C0F,SYN-CUST-00048,253.9,Marriott Luxury Hotels (Synthetic),lodging,"Sydney, NSW",AU,SYN-DEV-00539-25FA33,198.19.0.201,Chrome Mobile 128.0 (Android 14),2026-09-10T06:47:40.312048+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-F87A4F4192,SYN-CUST-00175,40.98,Target Superstore #482 (Synthetic),retail,London,GB,SYN-DEV-00639-C8B5E2,203.0.113.94,Brave 1.69 (macOS),2026-09-10T06:47:52.062555+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-E0D409B49E,SYN-CUST-00077,77.53,Walgreens Pharmacy (Synthetic),pharmacy,"Sydney, NSW",AU,SYN-DEV-00632-9E12B4,198.19.0.54,Chrome 128.0 (Windows 11),2026-09-10T06:49:28.522966+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-0D85516450,SYN-CUST-00173,18.58,Target Superstore #482 (Synthetic),retail,"San Francisco, CA",US,SYN-DEV-00306-D458C6,198.51.101.144,Samsung Internet 25.0 (Android 14),2026-09-10T06:49:33.170243+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-95ACE8C3B2,SYN-CUST-00235,22.64,Netflix Subscription Service (Synthetic),digital_goods,Paris,FR,SYN-DEV-00120-38B340,192.0.4.157,Opera 113.0 (Windows 11),2026-09-10T06:50:28.587045+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-D33633781F,SYN-CUST-00177,105.95,Uber Rides & Eats (Synthetic),transportation,Tokyo,JP,SYN-DEV-00429-8BD53F,203.0.115.122,Samsung Internet 25.0 (Android 14),2026-09-10T06:50:34.006261+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-40E1784FAC,SYN-CUST-00094,77.35,Walgreens Pharmacy (Synthetic),pharmacy,Manchester,GB,SYN-DEV-00011-4AFFA6,203.0.114.110,Edge 128.0 (Windows 11),2026-09-10T06:52:09.519322+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-87B646D49C,SYN-CUST-00224,48.6,Delta Air Lines E-Ticket (Synthetic),airlines,"Austin, TX",US,SYN-DEV-00430-F363F6,198.51.103.122,Opera 113.0 (Windows 11),2026-09-10T06:54:08.990343+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-F87D5096DC,SYN-CUST-00121,96.36,Starbucks Coffee #1042 (Synthetic),dining,Manchester,GB,SYN-DEV-00739-F6DB29,203.0.114.127,Firefox 130.0 (Windows 10),2026-09-10T06:54:16.876358+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-F2A4670885,SYN-CUST-00102,126.76,Best Buy Supercenter (Synthetic),electronics,Munich,DE,SYN-DEV-00368-CF0416,192.0.3.154,Safari 17.5 (macOS Sonoma),2026-09-10T06:57:09.719686+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-425099F008,SYN-CUST-00058,255.19,Best Buy Supercenter (Synthetic),electronics,"San Francisco, CA",US,SYN-DEV-00315-308A12,198.51.101.162,Samsung Internet 25.0 (Android 14),2026-09-10T06:58:43.481347+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-F626AF5B9F,SYN-CUST-00057,67.29,Starbucks Coffee #1042 (Synthetic),dining,"New York, NY",US,SYN-DEV-00242-C0CDAC,198.51.100.204,Edge 128.0 (Windows 11),2026-09-10T06:58:44.025218+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-79ACDC59B1,SYN-CUST-00118,71.46,Nike Town Global (Synthetic),apparel,"New York, NY",US,SYN-DEV-00041-98A709,198.51.100.74,Firefox 130.0 (Linux x86_64),2026-09-10T06:59:25.230004+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-04724FBA11,SYN-CUST-00169,19.65,Netflix Subscription Service (Synthetic),digital_goods,"San Francisco, CA",US,SYN-DEV-00650-C343C2,198.51.101.174,Chrome Mobile 128.0 (Android 14),2026-09-10T07:01:06.777914+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-D5FE6EAFF2,SYN-CUST-00109,144.57,Uber Rides & Eats (Synthetic),transportation,Tokyo,JP,SYN-DEV-00749-E9DD7B,203.0.115.188,Firefox 130.0 (Windows 10),2026-09-10T07:08:47.296396+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-918B6F3E04,SYN-CUST-00139,59.41,Netflix Subscription Service (Synthetic),digital_goods,Tokyo,JP,SYN-DEV-00225-905744,203.0.115.214,Firefox 130.0 (Windows 10),2026-09-10T07:09:56.601488+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-75DB9ACAD5,SYN-CUST-00234,57.58,Apple Store Flagship (Synthetic),electronics,Tokyo,JP,SYN-DEV-00597-880EAB,203.0.115.33,Safari 17.5 (macOS Sonoma),2026-09-10T07:11:03.697811+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-3D5E91EABE,SYN-CUST-00112,92.68,Uber Rides & Eats (Synthetic),transportation,"San Francisco, CA",US,SYN-DEV-00098-29D3BE,198.51.101.30,Safari 17.5 (iOS 17.5 iPhone),2026-09-10T07:14:00.532186+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-839A6AFAD4,SYN-CUST-00165,110.08,Walgreens Pharmacy (Synthetic),pharmacy,London,GB,SYN-DEV-00729-A531CC,203.0.113.137,Safari 17.5 (iOS 17.5 iPhone),2026-09-10T07:15:31.070514+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-C3F7DD224A,SYN-CUST-00162,132.62,Starbucks Coffee #1042 (Synthetic),dining,"Sydney, NSW",AU,SYN-DEV-00694-2076DE,198.19.0.180,Edge 128.0 (Windows 11),2026-09-10T07:17:46.219445+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-28F6F17964,SYN-CUST-00169,238.83,Starbucks Coffee #1042 (Synthetic),dining,"San Francisco, CA",US,SYN-DEV-00055-19AB6C,198.51.101.85,Chrome Mobile 128.0 (Android 14),2026-09-10T07:17:47.797859+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NDEV-ACBB01E0D5,SYN-CUST-00046,2250.78,Apple Store Flagship (Synthetic),electronics,Munich,DE,SYN-DEV-ROGUE-90753EBB,177.120.122.166,Python-requests / Unverified Client,2026-09-10T07:18:58.949352+00:00,1,new_device_fraud,True,Unrecognized foreign device fingerprint and high-risk user agent / proxy IP.
SYN-TX-NORM-5967B07BF0,SYN-CUST-00096,51.09,Walgreens Pharmacy (Synthetic),pharmacy,Munich,DE,SYN-DEV-00534-11C542,192.0.3.45,Chrome Mobile 128.0 (Android 14),2026-09-10T07:19:35.409613+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-A7744EFD14,SYN-CUST-00022,90.32,Shell Express Fuel (Synthetic),fuel_dispenser,London,GB,SYN-DEV-00070-BC6DA2,203.0.113.154,Chrome 128.0 (macOS Sonoma),2026-09-10T07:22:26.592425+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-22A73F90B6,SYN-CUST-00243,114.68,Delta Air Lines E-Ticket (Synthetic),airlines,Berlin,DE,SYN-DEV-00185-8F66FC,192.0.2.34,Opera 113.0 (Windows 11),2026-09-10T07:24:28.038564+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-E91494DF55,SYN-CUST-00030,163.3,Amazon Marketplace Online (Synthetic),ecommerce,Paris,FR,SYN-DEV-00269-F63348,192.0.4.126,Chrome Mobile 128.0 (Android 14),2026-09-10T07:24:42.522479+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-49C3A4346A,SYN-CUST-00107,29.0,Chipotle Mexican Grill (Synthetic),dining,"Sydney, NSW",AU,SYN-DEV-00719-0AA6D4,198.19.0.64,Safari 17.5 (macOS Sonoma),2026-09-10T07:26:10.326927+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-EC5E5575FB,SYN-CUST-00119,74.06,Amazon Marketplace Online (Synthetic),ecommerce,"San Francisco, CA",US,SYN-DEV-00524-C04554,198.51.101.48,Safari 17.5 (iOS 17.5 iPhone),2026-09-10T07:27:00.285072+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-7BD5F41C99,SYN-CUST-00148,127.76,Shell Express Fuel (Synthetic),fuel_dispenser,Munich,DE,SYN-DEV-00032-4DFAD5,192.0.3.74,Opera 113.0 (Windows 11),2026-09-10T07:28:55.564421+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-00A2B0402A,SYN-CUST-00156,38.53,Chipotle Mexican Grill (Synthetic),dining,"San Francisco, CA",US,SYN-DEV-00549-49B82F,198.51.101.231,Edge 128.0 (Windows 11),2026-09-10T07:29:31.830709+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-733BE9577C,SYN-CUST-00080,205.98,Walgreens Pharmacy (Synthetic),pharmacy,"New York, NY",US,SYN-DEV-00176-6A32F4,198.51.100.209,Chrome Mobile 128.0 (Android 14),2026-09-10T07:33:39.187432+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-CDCC74A8AE,SYN-CUST-00230,144.39,Uber Rides & Eats (Synthetic),transportation,Berlin,DE,SYN-DEV-00564-4317D2,192.0.2.251,Safari 17.5 (iOS 17.5 iPhone),2026-09-10T07:35:06.394106+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-91734AC2CB,SYN-CUST-00061,153.02,Walgreens Pharmacy (Synthetic),pharmacy,Munich,DE,SYN-DEV-00697-B427F8,192.0.3.221,Opera 113.0 (Windows 11),2026-09-10T07:38:45.955251+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-F9C801A0A8,SYN-CUST-00208,174.7,Netflix Subscription Service (Synthetic),digital_goods,Tokyo,JP,SYN-DEV-00303-A911A0,203.0.115.67,Edge 128.0 (Windows 11),2026-09-10T07:39:00.184240+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-80EB7A906D,SYN-CUST-00188,54.31,FreshMart Supermarket (Synthetic),grocery,"New York, NY",US,SYN-DEV-00466-08778A,198.51.100.15,Samsung Internet 25.0 (Android 14),2026-09-10T07:41:01.710838+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-662CE42E65,SYN-CUST-00203,81.98,Nike Town Global (Synthetic),apparel,Paris,FR,SYN-DEV-00290-66FEFC,192.0.4.161,Samsung Internet 25.0 (Android 14),2026-09-10T07:41:17.528999+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-1586E4D1E5,SYN-CUST-00225,162.84,Netflix Subscription Service (Synthetic),digital_goods,"Sydney, NSW",AU,SYN-DEV-00618-31AD00,198.19.0.84,Brave 1.69 (macOS),2026-09-10T07:42:22.575610+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-E7EDE80872,SYN-CUST-00091,140.31,Chipotle Mexican Grill (Synthetic),dining,Paris,FR,SYN-DEV-00745-ECE7E3,192.0.4.234,Chrome Mobile 128.0 (Android 14),2026-09-10T07:43:34.434510+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-6F8B64DAEF,SYN-CUST-00176,79.25,Chipotle Mexican Grill (Synthetic),dining,Paris,FR,SYN-DEV-00719-0AA6D4,192.0.4.156,Safari 17.5 (macOS Sonoma),2026-09-10T07:44:28.401438+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-5A591A3CBE,SYN-CUST-00043,165.83,Target Superstore #482 (Synthetic),retail,"Sydney, NSW",AU,SYN-DEV-00132-729F22,198.19.0.177,Firefox 130.0 (Windows 10),2026-09-10T07:47:47.900448+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-09CB8A2E05,SYN-CUST-00155,198.71,Starbucks Coffee #1042 (Synthetic),dining,Paris,FR,SYN-DEV-00334-6183E0,192.0.4.217,Samsung Internet 25.0 (Android 14),2026-09-10T07:48:14.972242+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-F1B5A509D9,SYN-CUST-00185,95.11,Marriott Luxury Hotels (Synthetic),lodging,"Sydney, NSW",AU,SYN-DEV-00395-D3FA41,198.19.0.144,Chrome 128.0 (Windows 11),2026-09-10T07:51:51.353843+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-UMER-85650EDF7A,SYN-CUST-00065,6083.96,BitQuick P2P Crypto Exchange (Synthetic),crypto_exchange,Paris,FR,SYN-DEV-00389-F98D5C,104.176.203.76,Tor Browser / Anonymous Onion (v13.5),2026-09-10T07:51:55.837007+00:00,1,unusual_merchant_fraud,True,High-risk MCC (6051 - crypto_exchange) with uncharacteristic transaction amount $6083.96.
SYN-TX-NORM-67CBA1AC35,SYN-CUST-00074,105.98,Shell Express Fuel (Synthetic),fuel_dispenser,"Toronto, ON",CA,SYN-DEV-00428-87090D,198.18.0.8,Firefox 130.0 (Windows 10),2026-09-10T07:52:15.062817+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-D9FA69645E,SYN-CUST-00137,182.26,Apple Store Flagship (Synthetic),electronics,Paris,FR,SYN-DEV-00646-4E1EAE,192.0.4.154,Firefox 130.0 (Linux x86_64),2026-09-10T07:52:34.496775+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-1FF2D766F6,SYN-CUST-00115,49.17,Amazon Marketplace Online (Synthetic),ecommerce,"Chicago, IL",US,SYN-DEV-00604-F66D19,198.51.102.140,Firefox 130.0 (Windows 10),2026-09-10T07:53:28.059814+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-289B21B801,SYN-CUST-00173,78.62,Uber Rides & Eats (Synthetic),transportation,"San Francisco, CA",US,SYN-DEV-00306-D458C6,198.51.101.103,Chrome Mobile 128.0 (Android 14),2026-09-10T07:55:21.922484+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-624857FA46,SYN-CUST-00189,88.37,Shell Express Fuel (Synthetic),fuel_dispenser,"Sydney, NSW",AU,SYN-DEV-00535-70CC10,198.19.0.199,Chrome 128.0 (Windows 11),2026-09-10T07:56:00.199170+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-AE47922378,SYN-CUST-00180,77.45,Amazon Marketplace Online (Synthetic),ecommerce,Munich,DE,SYN-DEV-00103-4F93E1,192.0.3.108,Chrome 128.0 (Windows 11),2026-09-10T07:57:17.179058+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-53F08057E5,SYN-CUST-00050,52.45,Shell Express Fuel (Synthetic),fuel_dispenser,Paris,FR,SYN-DEV-00405-CC97C3,192.0.4.123,Edge 128.0 (Windows 11),2026-09-10T07:58:15.020379+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-BF74D439BE,SYN-CUST-00244,79.99,Delta Air Lines E-Ticket (Synthetic),airlines,Tokyo,JP,SYN-DEV-00485-638180,203.0.115.34,Safari 17.5 (iOS 17.5 iPhone),2026-09-10T08:03:43.464091+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-HIGH-9038922675,SYN-CUST-00045,2851.52,Grand Royale Online Casino (Synthetic),gambling_casino,London,GB,SYN-DEV-00345-AC90ED,203.0.113.62,Edge 128.0 (Windows 11),2026-09-10T08:03:49.930610+00:00,1,high_amount_fraud,True,Abrupt amount anomaly: $2851.52 vs typical baseline $98.61 (>15x sigma).
SYN-TX-NORM-2BE3719A72,SYN-CUST-00035,197.48,Apple Store Flagship (Synthetic),electronics,"Chicago, IL",US,SYN-DEV-00727-2AF7BF,198.51.102.123,Samsung Internet 25.0 (Android 14),2026-09-10T08:05:00.347661+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-AA6B2E5D0A,SYN-CUST-00005,80.46,Target Superstore #482 (Synthetic),retail,Paris,FR,SYN-DEV-00358-D334A8,192.0.4.10,Safari 17.5 (iOS 17.5 iPhone),2026-09-10T08:06:03.140301+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-AB302C2646,SYN-CUST-00187,92.95,Netflix Subscription Service (Synthetic),digital_goods,Berlin,DE,SYN-DEV-00571-EBB5A3,192.0.2.93,Chrome 128.0 (macOS Sonoma),2026-09-10T08:07:10.104704+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-67179120EA,SYN-CUST-00190,89.53,Best Buy Supercenter (Synthetic),electronics,"Austin, TX",US,SYN-DEV-00111-001F2B,198.51.103.218,Brave 1.69 (macOS),2026-09-10T08:21:22.826060+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-E9CF8ACF9C,SYN-CUST-00129,127.53,Uber Rides & Eats (Synthetic),transportation,Berlin,DE,SYN-DEV-00607-CB3863,192.0.2.213,Firefox 130.0 (Linux x86_64),2026-09-10T08:22:30.117426+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-EE7DC7CB30,SYN-CUST-00117,54.57,Best Buy Supercenter (Synthetic),electronics,"Sydney, NSW",AU,SYN-DEV-00541-F2DB23,198.19.0.7,Safari 17.5 (iOS 17.5 iPhone),2026-09-10T08:22:33.389621+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-5C1A036FF8,SYN-CUST-00096,3.5,Chipotle Mexican Grill (Synthetic),dining,Munich,DE,SYN-DEV-00534-11C542,192.0.3.47,Chrome Mobile 128.0 (Android 14),2026-09-10T08:22:49.305364+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-9BDC6BE03D,SYN-CUST-00203,44.96,Target Superstore #482 (Synthetic),retail,Paris,FR,SYN-DEV-00026-304F67,192.0.4.181,Brave 1.69 (macOS),2026-09-10T08:26:49.223033+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-438823008F,SYN-CUST-00049,189.44,Netflix Subscription Service (Synthetic),digital_goods,"Austin, TX",US,SYN-DEV-00572-8137AF,198.51.103.183,Edge 128.0 (Windows 11),2026-09-10T08:35:17.680609+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-C52DFE6C5A,SYN-CUST-00063,119.81,Best Buy Supercenter (Synthetic),electronics,Paris,FR,SYN-DEV-00071-7C5E07,192.0.4.143,Chrome 128.0 (Windows 11),2026-09-10T08:35:47.360315+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-02CAC12F8C,SYN-CUST-00004,79.5,Target Superstore #482 (Synthetic),retail,"San Francisco, CA",US,SYN-DEV-00447-080D11,198.51.101.156,Samsung Internet 25.0 (Android 14),2026-09-10T08:36:46.769675+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-E7E68332B9,SYN-CUST-00204,108.71,Target Superstore #482 (Synthetic),retail,Paris,FR,SYN-DEV-00642-A2136D,192.0.4.194,Safari 17.5 (macOS Sonoma),2026-09-10T08:38:29.936264+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-1E51BD8AD9,SYN-CUST-00067,197.27,Shell Express Fuel (Synthetic),fuel_dispenser,Paris,FR,SYN-DEV-00058-B2040F,192.0.4.58,Samsung Internet 25.0 (Android 14),2026-09-10T08:38:44.135658+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-608325366A,SYN-CUST-00132,24.17,Shell Express Fuel (Synthetic),fuel_dispenser,Manchester,GB,SYN-DEV-00051-98E12E,203.0.114.176,Edge 128.0 (Windows 11),2026-09-10T08:41:33.665977+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-611098E388,SYN-CUST-00067,226.41,Amazon Marketplace Online (Synthetic),ecommerce,Paris,FR,SYN-DEV-00058-B2040F,192.0.4.113,Samsung Internet 25.0 (Android 14),2026-09-10T08:42:00.712902+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-FD61A09B9D,SYN-CUST-00186,37.44,Uber Rides & Eats (Synthetic),transportation,"New York, NY",US,SYN-DEV-00229-5B8054,198.51.100.81,Firefox 130.0 (Linux x86_64),2026-09-10T08:45:40.374694+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-7500C9E9BC,SYN-CUST-00034,88.92,Uber Rides & Eats (Synthetic),transportation,"Sydney, NSW",AU,SYN-DEV-00565-B72EA0,198.19.0.2,Safari 17.5 (iOS 17.5 iPhone),2026-09-10T08:46:44.271489+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-23EA16C8AC,SYN-CUST-00088,85.13,Starbucks Coffee #1042 (Synthetic),dining,London,GB,SYN-DEV-00370-AF8ABC,203.0.113.118,Safari 17.5 (macOS Sonoma),2026-09-10T08:47:24.292477+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-E32E24740A,SYN-CUST-00033,122.89,Uber Rides & Eats (Synthetic),transportation,"San Francisco, CA",US,SYN-DEV-00735-4B7196,198.51.101.45,Firefox 130.0 (Linux x86_64),2026-09-10T08:48:01.976667+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-0D577B38E7,SYN-CUST-00140,35.21,Uber Rides & Eats (Synthetic),transportation,"Austin, TX",US,SYN-DEV-00317-828DB0,198.51.103.65,Chrome Mobile 128.0 (Android 14),2026-09-10T08:48:55.674772+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-D6E3122DB3,SYN-CUST-00183,53.99,FreshMart Supermarket (Synthetic),grocery,"Chicago, IL",US,SYN-DEV-00627-44C68C,198.51.102.169,Brave 1.69 (macOS),2026-09-10T08:51:03.515107+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-CD3F060317,SYN-CUST-00180,219.02,FreshMart Supermarket (Synthetic),grocery,Munich,DE,SYN-DEV-00103-4F93E1,192.0.3.18,Chrome 128.0 (Windows 11),2026-09-10T08:51:16.801932+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-DDC8004B0B,SYN-CUST-00157,27.66,Best Buy Supercenter (Synthetic),electronics,Tokyo,JP,SYN-DEV-00051-98E12E,203.0.115.167,Edge 128.0 (Windows 11),2026-09-10T08:51:17.330589+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
